pista;nombre;tempo;youtube;letras;acordes;slug;album_id;created_by_id;updated_by_id;kids;created_at;updated_at
0;Con Voz De Mando;0;;"Con voz de mando
y con trompeta de Dios,

En los confines
de la tierra se oirá,
la voz de el Señor.

Los muertos en Cristo
de sus tumbas volverán

Y los que vivimos
en las nubes nos
levantará, El Señor.

Y en una nube
nos encontrará.

Y todo ojo
entonces le verá.
Al cordero inmolado.
A Jesús, El deseado.

Le veremos tal cual es,
en su gloria y su poder.

Con voz de mando
y con trompeta de Dios,

En los confines
de la tierra se oirá,
la voz de el Señor.

Los muertos en Cristo
de sus tumbas volverán

Y los que vivimos
en las nubes nos
levantará, El Señor.

Y en una nube
nos encontrará.

Y todo ojo
entonces le verá.
Al cordero inmolado.
A Jesús, El deseado.

Le veremos tal cual es,
en su gloria y su poder.

Break

Y en una nube
nos encontrará.

Y todo ojo
entonces le verá.
Al cordero inmolado.
A Jesús, El deseado.

Le veremos tal cual es,
en su gloria y su poder.

Y en una nube
nos encontrará.

Y todo ojo
entonces le verá.
Al cordero inmolado.
A Jesús, El deseado.

///Le veremos tal cual es,
en su gloria y su poder.///
";;Con-Voz-De-Mando;38;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Jesús Es El Señor;0;;"Jesús, Señor de la creación,
siendo en forma de Dios,
se despojó de si mismo.

Tomó la semejanza de hombre
y siendo puro y sin mancha
entre nosotros vivió.

Y a si mismo se humilló,
tomando forma de siervo,
hasta su vida entregar
y en una cruz terminar.

Mas Dios,
a lo sumo lo exaltó
y su nombre engrandeció.

Para que ante
su autoridad,
toda rodilla se doble
y toda lengua confiese
que Jesús es el Señor.

El Señor";"G G/B Bm7 C2//

G      Bm7               Em7
Jesús, Señor de la creación
C2                      G/B C2                 Dsus4 D
siendo en forma de Dios     se despojo de si mismo
G    Bm7               Em7(add4)
Tomo la semejanza de hombre
C2                    G/B  C2                D
y siendo puro y sin mancha entre nosotros vivió
       C     C2        D Am                 Em
Y A SI mismo se humilló  tomando forma de siervo
Bm7                 C2 Am7                 C/D D
Hasta su vida entregar y en una cruz terminar

G             Bm7         Am7     C/D      D/C     G/B
Mas Dios a lo sumo lo exaltó y su nombre engrandeció
      C    C2      C/D     D/C             G/B    G2/B
para que ante su autoridad toda rodilla se doble
C2                  G/B        Am7   D    G
y toda lengua confiese que Jesús es el Señor

     Eb/G       F/G         G
El Señor   El Señor   El Señor";Jesus-Es-El-Señor;38;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Libertad;0;;"Me has dado libertad
Salí de mi prisión
Tu gran poder en mí rompió
Las cadenas de mi gran opresión

Me has dedo salvación
Cautivo ya no soy
No vivo mas condenación
He sido libre por tu gran amor

Libertad Tú me has dado
Libertad de mis cadenas
Libertad no soy esclavo
Soy tan libre puedo casi volar

Libre soy en Jesús
Libre soy por su cruz
He visto en la luz
Por qué no vienes tú";"Piano: *Dm C Dm F Bbmaj7 Am7*
Bajo:   *re RE DO RE FA SOL RE RE SOL LA DO*

1)             Dm *
Me has dado libertad
           Dm *
Salí de mi prisión
        C/D              F
Tu gran poder en mi rompió
                 Bb         Em    A 
Las cadenas de mi gran opresión

1) Me has dedo salvación
Cautivo ya no soy
No vivo mas condenación
He sido libre por tu gran amor

Dm                 Bb  C
Libertad tu me has dado
Dm                 C/G
Libertad de mis cadenas
Bb                   F
Libertad no soy esclavo
               C         A4   A      
Soy tan libre puedo casi volar

Puente: (Intro - F - G - A)  | Dm | Bb  C | X4    A

      Dm
Libre soy en Jesús
      C/E
Libre soy por su cruz
      F
He visto en la luz
      G       A
Por que no vienes tu

Final : Libertad   SOL - LA - DO - LAm DO - RE

El (*) en la primera parte es por que se hace lo mismo
que en la intro para el piano y el bajo.";Libertad;39;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Abba Padre;0;;;;Abba-Padre;39;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;En Él Estoy Seguro;0;;"En Él Estoy Seguro - Jesús Adrián Romero

Con sus alas me cubrirá,
mi esperanza en él está.

Mis caminos son protegidos
en él encuentro seguridad,
porque confío en mi Dios y mi Rey.

Como guerrero que cubre mi ser
me liberará del lazo cazador,
él es mi escudo y mi salvación.

En él estoy seguro 
yo confiado estaré,
debajo de sus alas allí moraré.

Mi refugio es él estaré yo de pie,
porque confío en mi Dios y mi Rey.

Caerán a mi lado mil
y diez mil a mi diestra,
mas a mí no llegará 
él es mi escudo y mi fuerza.

En él estoy seguro.";"Dm7           Em7(b5) A7
Con sus alas me cubrirá
Dm7           Em7(b5) A7
mi esperanza en El está
C/G                G
mis caminos son protegidos
 Bbmaj7              A7
en El encuentro seguridad
Dm7              Em7(b5)      A7
Porque confío en mi Dios y mi rey
Dm7                Em7(b5) A7
como guerrero que cubre mi ser
C/G               G
me librará del lazo cazador
Bbmaj7                A7
El es mi escudo y mi salvacion

              Dm                   A7
En El estoy seguro yo confiado estaré
              Dm            Em7(b5) A7
debajo de sus alas allí moraré
             Gm7             Dm
mi refugio es El estaré yo de pie
                    Bb7        A7  A7
porque confío en mi Dios y mi rey.

Dm7 A7 | Dm Edim7 | A7
Dm7 A7 | Bb7 A7 | A7

Gm                Dm7
Caerán a mi lado mil
                  C/G
y diez mil a mi diestra
Gm                 Bb7
mas a mi no llegará
                     Am
El es mi escudo y mi fuerza

             Gm    A
En el estoy seguro
            Bb    A
En el estoy seguro
             Gm9    A7
En el estoy seguro
            Bb    A  Dm7
En el estoy seguro";En-El-Estoy-Seguro;39;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Bienaventurado;0;;"Cuando te quieran llevar por el camino del mal,
no convengas, no, no, no.
Sus argumentos tendrán para quererte desviar
mas no cedas.

Bienaventurado como árbol plantado serás,
cuando te quieran llevar por el camino del mal,
no convengas no, no, no.
Sus argumentos tendrán para quererte desviar
mas no cedas.

Bienaventurado, como árbol plantado serás
vivirás como árbol junto al agua,
que da su fruto a tiempo y su hoja no cae.

Crecerás plantado en la presencia de Dios
y todo lo que emprendas prosperará,
fructificará
y tu deleite hallaras en su palabra de amor.

Meditando sus mandamientos,
será en tu camino una luz alumbrando,
bienaventurado como árbol plantado seras.

Vivirás como árbol junto al agua
Que da su fruto a tiempo y su hoja no cae.
Crecerás plantado en la presencia de Dios
y todo lo que emprendas
fructificará.";;Bienaventurado;40;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Gloria, Reino y Poder;0;;"Toda riqueza y honor,
fortaleza y loor,
sean dadas al Cordero.

Sabiduría y poder,
alabanzas traer,
al que en todo es el primero.

Pues nos ha redimido
con su sangre,
somos su pueblo,
somos su nación.

De toda lengua y de todo linaje,
nos ha escogido para Dios.

Gloria, reino y poder, 
sean para Él eternamente.

Gloria, reino y poder, 
eternamente y para siempre.
";"  B7add11/G#  C#9aug   B6add11
    Toda    Riqueza y Honor
        F#       B7add11/G#
    Fortaleza y Loor
  B6add11   F#       B7add11/G#      F#
    Sean dadas al Cordero
  B7add11/G#  C#9aug    B6add11
    Sabi  -   duría y Poder
       F#       B7add11/G#
    Alabanzas traer
  B6add11     F#            B7add11/G#
    Al que en todo es El primero
      B           D#7
    Pues nos ha redimido por Su Sangre
   F#7sus4                  B7add11/G#
    Somos su pueblo, somos su nación
      B                  D#7
    De toda lengua y de todo linaje
   F#7sus4                B7add11/G#
    Nos has escogido para Dios.

   CORO
                  B6add11  F#       B7add11/G#
                   Gloria, Reino y Poder
                  B6add11    F#         B7add11/G#
                   Sean para El eternamente
                  B6add11  F#       B7add11/G#
                   Gloria, Reino y Poder
                  B6add11     F#         B7add11/G#
                   Eternamente y para siempre


                               Acordes
B7add11/G# = 404440  C#9aug = X43400  B6add11 = X22444  F# = 244322
           B = X24442  D#7 = X11323  F#7sus4 = X44420";Gloria,-Reino-y-Poder;40;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Te Daré Lo Mejor;0;;"Traemos hoy ante tu altar
nuestras coronas.
Queremos darte lo mejor
de nuestras vidas.

Te entregaré mí amor entero
los sueños que logre alcanzar.

Te daré lo mejor de mi vida,
te daré lo mejor cada día.
Será mucho más que una canción,
mi obediencia es mi mejor adoración.

Traemos hoy ante tu altar 
nuestras coronas
Queremos darte lo mejor
 de nuestras vidas

Daremos solo las primicias
pues Tú mereces lo mejor.

/// Te daré lo mejor de mí /// 
Te   daré lo mejor.";"Intro: E-A x4 Todos
       Requinto G.Electrica


 E       A            E              B
Traemos hoy ante tu altar nuestras cornas
E         A         E                B
Queremos darte lo mejor de nuestras vidas
A/F#	        C#
Te entregaré mí amor entero
A                   B
Los sueños que logre alcanzar.


          -- CORO --
     C#m      A         E
Te daré lo mejor de mi vida
     C#m      A         B
Te daré lo mejor cada día.
G#                        C#
Será mucho más que una canción
       A             A/F#    B
Mi obediencia es mi mejor adoración.


 E       A           E               B
Traemos hoy ante tu altar nuestras coronas
 E        A          E               B
Queremos darte lo mejor de nuestras vidas
A/F#	     C#m
Daremos solo las primicias
A                 B
Pues tú  mereces  lo mejor...

         -- CORO --

     C#m      A         E
Te daré lo mejor de mi vida
     C#m      A         B
Te daré lo mejor cada día.
G#                        C#
Será mucho más que una canción
       A             A/F#    B
Mi obediencia es mi mejor adoración.


    E          A        B      C#m      B       A
/// Te daré lo mejor de mí ///  Te   daré lo mejor.";Te-Dare-Lo-Mejor;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Tú Nos Creaste;0;;"Tú nos creaste con un propósito,
para tu nombre glorificar
y cada día sobre la tierra,
proclamaremos tu majestad.

Tú nos creaste para alabarte,
para tu gloria manifestar 
y cada día sobre la tierra,
anunciaremos tu gran bondad.

Queremos darte gloria y honor,
queremos darte la adoración 
queremos exaltarte por siempre.

A tus pies rindo todo lo que tengo Señor 
y mi devoción entera solo a Ti te la doy.

//Por siempre y siempre//
";"A2                         E
 TU NOS CREASTE CON UN PROPOSITO
A2                      B
 PARA TU NOMBRE GLORIFICAR
A2                    E
 Y CADA DIA SOBRE LA TIERRA
F#M7                    B
 PROCLAMEREMOS TU MAJESTAD
A2                       E
 TU NOS CREASTE PARA ALABARTE
A2                     B2
 PARA TU GLORIA MANIFESTAR
A2                      E
 Y CADA DIA SOBRE LA TIERRA
F#M7                      B
 ANUNCIAREMOS TU GRAN BONDAD

  A2                          B2
 //QUEREMOS DARE GLORIA Y HONOR
                           A2
 QUEREMOS DARTE LA ADORACION
                          B2
 QUEREMOS EXALTARTE POR SIEMPRE//

 puente:
D                  A2                  E
 A TUS PIES RINDO TODO LO QUE TENGO SEÑOR
D                A                    Bsus4 B
 Y MI DEVOCION ENTERA SOLO A TI TE LA DOY


  A2                          B2
 //QUEREMOS DARE GLORIA Y HONOR
                           A2
 QUEREMOS DARTE LA ADORACION
                          B2
 QUEREMOS EXALTARTE POR SIEMPRE//

final:
            A2        B2
  ///POR SIEMPRE Y SIEMPRE///";Tu-Nos-Creaste;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;No A Nosotros;0;;"Es por Ti,
que juntos hoy estamos aquí
fue tu amor,
que de la oscuridad nos sacó.

A una voz,
venimos hoy delante de Ti,
para darte el honor.

No a nosotros, oh Dios,
sino a tu nombre sea dada la gloria.
No a nosotros, oh Dios,
sino a tu nombre sea dada la gloria.

No a nosotros oh Dios (Oh, no),
sino a tu nombre sea dada la Gloria.

Eres Tú,
motivo de nuestra adoración.
La verdad,
que nuestro corazón liberó.

Nadie más,
es digno del honor recibir,
te lo damos a Ti.

Si no ha Tu nombre sea dada la Gloria
//a Tu nombre sea dada la gloria//
a Tu nombre sea dada la gloria";"Intro ////A9 - D - E - D////

A9     E       F#m7          D         A9
Es por ti  que juntos hoy estamos aquí
         E      F#m7         D          A9
fue tu amor que de la oscuridad nos sacó
         E    F#m          D        Bm7
  a una voz venimos hoy delante de Ti
                   E   Esus4 E
  para darte el honor.

       A9    D     E D           A         D        E
No a nosotros oh Dios sino a tu nombre sea dada la Gloria
  D    A9    D     E D           A         D         E
No a nosotros oh Dios sino a tu nombre sea dada la Gloria
  D     A9         D      E  D          A/C#       D       Esus4
No a nosotros oh Dios (Oh no) sino a tu nombre sea dada la Gloria

A9   E       F#m7         D         A9
Eres tú el motivo de nuestra adoración
       E       F#m7        D        A9
la verdad que nuestro corazón  liberó
       E     F#m7         D          Bm7
nadie más es digno del honor recibir
              E
te lo damos a Ti.

                   A/C#        D       Esus4

Si no ha Tu nombre sea dada la Gloria
       A/C#       D        Esus4
//a Tu nombre sea dada la gloria//
     A/C#       D         E
a Tu nombre sea dada la gloria";No-A-Nosotros;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Quiero Entender;0;;;;Quiero-Entender;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Con Brazo Fuerte;0;;"Con brazo fuerte y poderoso, oh Dios,
nos liberaste del pecado.

Y el enemigo que nos persiguió,
bajo la mar fue sepultado.

De día y de noche
en nuestro caminar,
Tu mano siempre nos ha guiado.

Haremos fiesta para celebrar
a nuestro Dios que sea exaltado.

Aleluya,
reconocemos Tu grandeza.
Aleluya,
hacemos fiesta en Tu presencia.
";;Con-Brazo-Fuerte;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Celebraré Tu Amor;0;;"Incomparable,
inigualable es tu amor 
y me rodea.

Tú me abrazaste,
me sonreíste señor,
en mi pecado.

Tu amor me alimenta,
tu amor me sustenta.

Celebraré tu amor todos los días,
celebraré tu gran misericordia,
celebraré tu gracia inmerecida, 
celebraré tu amor.

Inmensurable,
inagotable es tu amor
y nunca cambia.

Estás conmigo,
y no me puedo escapar,
aunque lo intente.

Tu amor es eterno, 
tu amor es perfecto.

Celebraré tu amor 
y tu misericordia,
oh Dios oh oh.";;Celebrare-Tu-Amor;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Te Vengo A Bendecir;0;;;;Te-Vengo-A-Bendecir;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;De Tal Manera;0;;"De tal manera me amó,
que su vida no escatimó,
hasta el final él se entregó,   
y a la muerte fue porque me amó.  
De tal manera me amó,
que no hay forma en que podré pagar,
el precio de su grande amor,
pero toda mi alma quiero dar.

Por su amor yo viviré,
de su amor yo cantaré,
con mi Jesús caminaré,
porque él me amó a mí.

Por su amor yo viviré,
de su amor yo cantaré,
con mi Jesús caminaré,
porque él murió por mí...  le seguiré.";"C                 G
   De tal manera me amo
        F          C    G
   que su vida no escatimo
   C                         G
   hasta el final El se entrego
       F              G         C
   y a la muerte fue porque me amo


   C                 G
   De tal manera me amo
             F               C       G
   que no hay forma en que podré pagar
   C                       G
   el precio de su grande amor
        F              G      C
   pero toda mi alma quiero dar.

   Coro
          Am       G    C
   Por su amor yo viviré
           Am      G     C
   de su amor yo cantare
             Am  G    F
   con mi Jesús caminare
   C              G         F
   Por que El me amo a mi ...

   G      Am       G    C
   Por su amor yo viviré
           Am      G     C
   de su amor yo cantare
             Am  G    F
   con mi Jesús caminare
   C              G            F  G        C  G  bis. //
   Por que El me murió por mi...  le seguiré

                                           * (aquí sube 1 tono)
   C              G            F  G        A   G   D   A
   Por que El me murió por mi...  le seguireeeeeee......

   G       D             G    D         A
   Señor.. seguiré heme aquí..   te amareee


   A      Bm       A    D
   Por su amor yo viviré
           Bm      A     D
   de su amor yo cantare
             Bm  A    G
   con mi Jesús caminare
   D              A         G
   Por que El me amo a mi ...

   A      Bm       A    D
   Por su amor yo viviré
           Bm      A     D
   de su amor yo cantare
             Bm  A    G
   con mi Jesús caminare
   D              A            G  A        D
   Por que El me murió por mi...  le seguiré.";De-Tal-Manera;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Tu Has Sido Fiel;0;;"Me asombra
tu amor y tu fidelidad.
Que a pesar de mí,
me puedas amar.

Siempre has sido fiel,
y a mi lado estás,
tus ojos de amor 
ven mi caminar.

Tal vez el sol
mañana no aparezca
pero puedo confiar
en que Tú allí estarás.

Y del firmamento,
se borren las estrellas
pero a tu palabra,
fiel Tú seguirás.

// Tú has sido fiel,
Tú has sido fiel,
Tú has sido fiel,
siempre has sido fiel //";;Tu-Has-Sido-Fiel;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Al Estar Ante Ti;0;;"Al Estar Ante Ti - Jesús Adrián Romero

Al estar ante ti
Adorando frente al mar de cristal
Entre la multitud
En asombro allí me habré de postrar

Y mi canto uniré
A millones proclamándote rey
Y mi voz oíras
Entre las multitudes cantar

Digno es el cordero de Dios
El que fue inmolado en la cruz
Digno de la honra y el poder
La sabiduría suya es

Y al que está en el trono sea el honor
Santo santo santo es el Señor
Reina por los siglos con poder
Todo lo que existe es por Él

Al estar ante ti
Adorando frente al mar de cristal
Entre la multitud
En asombro allí me habré de postrar

Y mi canto uniré
A millones proclamándote rey
Y mi voz oirás
Entre las multitudes cantar

Digno es el cordero de Dios
El que fue inmolado en la cruz
Digno de la honra y el poder
La sabiduría suya es

Y al que está en el trono sea el honor
Santo santo santo es el Señor
Reina por los siglos con poder
Todo lo que existe es por Él

Puente

Digno de la honra y el poder
La sabiduría suya es
Y al que está en el trono sea el honor
Santo santo santo es el Señor

Reina por los siglos con poder
Todo lo que existe es por Él
Todo lo que existe es por Él";"      D        A
Al estar ante ti
  Em                          Bm
adorando frente al mar de cristal
 A/C#  D         A
entre  LA multitud
    Em                         Bm
en asombro alli me habre de postrar

VERSO 2:
  A/C#  D        A
y   mi canto unire
    Em                   Bm
A millones proclamandote rey
  A/C#   D     A
y  mi    voz oiras
      Em                Bm     Asus4    A
entre las multitudes cantar

Dadd2/F#       G       Dadd2/F#
Digno es el cordero de DIOS
               G   F#/A#    Bm
el que fue inmolado en la cruz
A            G       A/C#  D
digno de la  honra  y el poder
       Em   Dadd2    A
la sabiduria suya  es
Dadd2/F#            G           Dadd2/F#
y al que esta en el trono sea el honor
              G      F#/A#   Bm
santo, santo, santo  es  el señor
 A            G       A/C#   D
reina por los siglos con poder
             Em    Dadd2      Cadd2   Asus4   A
todo lo que existe es  por   el

FINAL:
             Em    A       D
Todo lo que existe es por el";Al-Estar-Ante-Ti;41;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Aquí Estoy;0;;"No quiero perder,
las cosas que me quedan por hacer,
las cosas que me quedan por vivir en Ti.

No quiero olvidar,
las cosas que planeaste para mí,
los sueños que me diste lograré por Ti.

No tienes que buscar a nadie más  
yo quiero ir,
aquí está mi tiempo,
aquí están mis horas,
aquí estoy yo.

Mi vida es para ti,
en ti la quiero yo invertir,
aquí están mis manos,
aquí está mi voz
aquí estoy yo.

Listo quiero estar,
los dones que me diste voy a usar,
los años que me has dado viviré,
por Ti.

Voy a conquistar
la tierra que me diste sin dudar
haré lo que me pidas, viviré por Ti.";;Aqui-Estoy;42;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Mi Universo;0;;"Que seas mi universo
No quiero darte solo un rato de mi tiempo
No quiero separarte un día solamente

Que seas mi universo
No quiero darte mis palabras como gotas
Quiero un diluvio de alabanzas en mi boca

Que seas mi universo
Que seas todo lo que siento y lo que pienso
Que seas el primer aliento en la mañana
Y la luz en mi ventana

Que seas mi universo
Que llenes cada uno de mis pensamientos
Que tu presencia y tu poder sean mi alimento
Oh Jesús es mi deseo

Que seas mi universo
No quiero darte solo parte de mis años
Te quiero dueño de mi tiempo y de mi espacio

Que seas mi universo
No quiero hacer mi voluntad, quiero agradarte
Y cada sueño que hay en mi quiero entregarte

Que seas mi universo
Que seas todo lo que siento y lo que pienso
Que seas el primer aliento en la mañana
Y la luz en mi ventana

Que seas mi universo
Que llenes cada uno de mis pensamientos
Que tu presencia y tu poder sean mi alimento
Oh Jesús es mi deseo

";;Mi-Universo;42;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Mi Herencia;0;;"Mi herencia - Jesús Adrián Romero

Eres tú mi herencia, mi porción, 
lo que había anhelado, lo mejor. 
Eres tú la parte que escogí, 
el mejor regalo que recibí.

Eres tú mi complemento, 
mi mejor momento. eres tú.

Eres el mejor amigo que pude tener, 
en mi oscuridad vi tu amanecer,
volví a nacer. 

Es mejor estar un día junto a tu altar 
que toda una vida sin tu amistad
y en otro lugar.

Eres como el viento, como el sol, 
has llenado todo lo que soy. 
Eres paz en medio del dolor, 
eres melodía al corazón.

Eres sombra en el desierto, 
agua y alimento eres tú.";"Intro: F# - G#m7 - C#add11 - G#m7

F#     G#m7  C#add11  G#m7
 Eres Tú mi herencia, Mi porción
F#      G#m7   C#add11  G#m7
 Lo que había anhelado, Lo mejor
F#    G#m7    C#add11   G#m7
 Eres Tú  la  parte     que escogí
F#    G#m7  C#add11  G#m7
 El mejor   Regalo   que recibí
D#m7        G#7         B
 Eres Tú mi complemento
 mi mejor momento
F#  G#m7  C#add11  G#m7   - B  C#add11 B
 Eres Tú.

F#            C#sus2/F        D#m
Eres el mejor Amigo que pude tener
          B              F#add9
En mi oscuridad vi Tu amanecer
           C#   B
Volví a nacer.
F#                C#sus2/F          D#m
Es mejor estar un día junto a Tu Altar
              B               F#add9
Que toda una vida sin Tu amistad
             C#  B
Y en otro lugar.

F#  G#m7  C#add11  G#m7 //   B   C#add11  B

 F#    G#m7  C#add11  G#m7
Eres como el viento,  Como el sol
F#     G#m7 C#add11  G#m7
Has llenado todo     lo que soy
F#   G#m7  C#add11  G#m7
Eres Paz en medio   del dolor
F#   G#m7  C#add11  G#m7
Eres melo - día     al corazón
D#m7            G#7       B
Eres sombra en el desierto
Agua y alimento
F#  G#m7  C#add11  G#m7    - B   C#add11  B
Eres Tú.";Mi-Herencia;42;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;De Ti Dependo;0;;"Me he vuelto dependiente de tu corazón y de tu amistad
Me he vuelto dependiente de tu dirección en mi caminar

No hay nada que me llene como lo haces Tú, eres mi diario pan
Tú eres la razón de cada sueño en mí, eres mi verdad

De ti depende mi vida
Mis sueños y mi alegría
Como la lluvia necesita nubes
Como el río del mar

De ti depende mi vida
Mis sueños y mi alegría
Como la lluvia necesita nubes
Como el río del mar

Me he vuelto dependiente de tu corazón y de tu amistad
Me he vuelto dependiente de tu dirección en mi caminar

No hay nada que me llene como lo haces Tú, eres mi diario pan
Tú eres la razón de cada sueño en mí, eres mi verdad

De ti depende mi vida
Mis sueños y mi alegría
Como la lluvia necesita nubes
Como el río del mar

De ti depende mi vida
Mis sueños y mi alegría
Como la lluvia necesita nubes
Como el río del mar

De ti dependo - Jesus Adrian Romero

De ti depende mi vida
Mis sueños y mi alegría
Como la lluvia necesita nubes
Como el río del mar

De ti depende mi vida
Mis sueños y mi alegría
Como la lluvia necesita nubes
Como el río del mar

";"F#                              D#m(add2)
 Me he vuelto dependiente de tu corazón

 Y de tu amistad
Bm9                               C#sus4
 Me he vuelto dependiente de tu dirección

 En mi caminar
F#                                     D#m(add2)
 No hay nada que me llene como lo haces tu

 Eres mi diario pan
Bm9                                 C#sus4
 Tu eres la razón de cada sueño en mi

 Eres mi verdad

 Coro:
                 F#
 De ti depende mi vida
                 D#m(add2)
 Mi sueños y mi alegría
           E9
 Como la lluvia necesita nubes
 D               C#sus4
 Como el rió del mar

A F#m Dm E";De-Ti-Dependo;42;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Cada Día;0;;"Mi corazón confiado está
por que yo te conozco.
Y en medio de la tempestad 
nunca estoy sola.

Y puedo tu silueta ver 
en medio de la niebla,
Tu gracia es suficiente en mí
si el mundo tiembla.

Cada día 
despierto y tu misericordia
está conmigo,
puedo descansar 
Tú eres el mismo.

Cada día 
me enseñas a confiar en ti 
con tu palabra.
Mi fe se aumenta 
más cada mañana.
Cada día.";"C                      G                   Am
Mi corazon confiado esta por que yo te conosco
      Em               F                G
Y en medio de la tempestad nunca estoy sola
  C                 G                   Am
Y puedo tu silueta ver en medio de la niebla
    Em                     F                G
Tu gracia es suficiente en mi si el mundo tiembla


coro
     C        F                G              Am
Cada dia despierto y tu misericordia esta conmigo
  Em         F                G
Puedo descanzar tu eres el mismo
  C             F                 G            Am
Cada dia me enseñas a confiar en ti con tu palabra
   Em              F          G
Mi fe se aumenta mas cada mañana

F           G
cada dia
F           G         C
Cada dia";Cada-Dia;42;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Ayer Te Vi;0;;;;Ayer-Te-Vi;43;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Razones pa vivir;0;;;;Razones-pa-vivir;43;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Cuenta Conmigo;0;;"Desde que salga el sol,
hasta que vuelva la luna,
de donde ahora estoy
hasta el último rincón del mundo.

No importa la ocasión,
si Tú me necesitas,
dispuesto estoy a ir
y a obedecer.

Cuenta conmigo para ir,
aunque no vuelva a regresar,
cuenta conmigo para ir,
hasta no poder respirar.

A donde me quieras llevar,
siempre en las filas me hallarás,
conmigo Tú puedes contar
en cualquier lugar.

Si tarde has de llamar,
eso ya no me incomoda,
mis planes son de Ti,
mis poemas, mi canción, mis horas.

No importa la ocasión,
si Tú me necesitas,
dispuesto estoy a ir
y a obedecer.";;Cuenta-Conmigo;43;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Mi Día;0;;"Un nuevo día empezó
y Tú a mi lado estás,
a donde iremos hoy
que me platicarás.

Ayer se fue veloz
y no hay mañana aún,
te entrego mi atención
solo me importas Tú.

Quiero darte 
mi día,
que mi vivir
sea una melodía
para Ti.

Quiero ser 
tu alegría
y caminar juntos todo el día 
y reír.

Te doy mi devoción
mis horas bajo el sol,
no hay planes para hoy
mi agenda se perdió.

Mis pasos seguirán 
tus pasos al andar.
Deleite me dará
hacer tu voluntad.

Quiero darte 
mi día,
que mi vivir
sea una melodía
para Ti.

Quiero ser 
tu alegría
y caminar juntos todo el día 
y reír.

Un nuevo día empezó
y tú a mi lado estás.
 ";"E        Badd2
un nuevo dia empezo
   E             Badd2
y tu a mi lado estas
E                Badd2
a donde iremos hoy
E          F#   Badd2
que me platicaras
E        Badd2
ayer se fue veloz
      E          Badd2
y no hay mañana aun.
E                  G#m7
te entrego mi atencion
E       F#        Badd2 F#/A#
solo me importas tu.

                       /coro/

        G#m  F#/A#    Badd2 F#/A#
quiero d a r t e mi dia
        E   Badd2/D#       C#m
que mi vivir sea una melodia
    F#
para ti.
       G#m F#/A#   Badd2 F#/A#
quiero ser tu alegria
      E   Badd2/D#         C#m
y caminar juntos todo el dia
   F#
y reir.

E          Badd2
te doy mi devocion,
     E             Badd2
mis horas bajo el sol
E                   G#m7
no hay planes para hoy
E         F#    Badd2 F#/A#
mi agenda se perdio.

E  E/G#   Badd2 Badd2/D#
mi pasos segiran,
     E   F#     G#m7 F#
tus pasos al andar,
E        F#   G#m7 F#
deleite me dara
C#/F      E    Badd2 F#/A#
hacer tu voluntad.

E         Baad2       G#m7     F#      Baad2
un nuevo dia empezo y tu a mi lado estas.";Mi-Dia;43;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
